id,title,author,date,categories,url
20230609203002002,"Diva xứ Hàn thừa nhận tham ô, bị nghi ngờ liên quan đến CEO quỵt tiền Lee Seung Gi","Minh Hồng,",2023-06-10T00:02:00,"Star, Star",https://kenh14.vn/diva-xu-han-thua-nhan-tham-o-bi-nghi-ngo-lien-quan-den-ceo-quyt-tien-lee-seung-gi-20230609203002002.chn
20231023200519954,"Dàn sao vạ lây vì ""nửa kia"" bê bối: Vợ tài tử Ký Sinh Trùng bị gỡ quảng cáo, Lee Seung Gi từ “con rể quốc dân” hóa con ghẻ","Minh Hồng,",2023-10-24T09:05:00,"Star, Star",https://kenh14.vn/dan-sao-va-lay-vi-nua-kia-be-boi-vo-tai-tu-ky-sinh-trung-bi-go-quang-cao-lee-seung-gi-tu-con-re-quoc-dan-hoa-con-ghe-20231023200519954.chn
20230924171722522,Mỹ nhân YG kết hôn sau 5 tháng bắt được hoa cưới của Lee Seung Gi: Cái vuốt má dành cho chú rể gây sốt,"Dương Nam,",2023-09-24T21:34:00,"Star, Star",https://kenh14.vn/my-nhan-yg-ket-hon-sau-5-thang-bat-duoc-hoa-cuoi-cua-lee-seung-gi-cai-vuot-ma-danh-cho-chu-re-gay-sot-20230924171722522.chn
20231029114340044,"Lâm Bảo Châu xuất hiện ở Chị Đẹp Đạp Gió: Lệ Quyên hào hứng ra mặt, Mỹ Linh hỏi ""ai vậy?""","Liên Hoa,",2023-10-29T15:30:00,"Star, TV Show",https://kenh14.vn/lam-bao-chau-xuat-hien-o-chi-dep-dap-gio-le-quyen-hao-hung-ra-mat-my-linh-hoi-ai-vay-20231029114340044.chn
20231029113732325,Vẻ đơ người của Thu Phương khi nhìn bộ ba Mỹ Linh - Hồng Nhung - Lệ Quyên bước vào Đạp Gió,"Đan Thư,",2023-10-29T12:31:00,"Star, TV Show",https://kenh14.vn/ve-do-nguoi-cua-thu-phuong-khi-nhin-bo-ba-my-linh-hong-nhung-le-quyen-buoc-vao-dap-gio-20231029113732325.chn
20231020134644498,"Sau 3 năm công khai hẹn hò Lâm Bảo Châu, Lệ Quyên để lộ dấu hiệu đang có tin vui?","Tường San,",2023-10-20T17:04:00,"Star, Sao Việt",https://kenh14.vn/sau-3-nam-cong-khai-hen-ho-lam-bao-chau-le-quyen-de-lo-dau-hieu-dang-co-tin-vui-20231020134644498.chn
20231020134644498,"Sau 3 năm công khai hẹn hò Lâm Bảo Châu, Lệ Quyên để lộ dấu hiệu đang có tin vui?","Tường San,",2023-10-20T17:04:00,"Star, Sao Việt",https://kenh14.vn/sau-3-nam-cong-khai-hen-ho-lam-bao-chau-le-quyen-de-lo-dau-hieu-dang-co-tin-vui-20231020134644498.chn
20231024095317478,"Bùi Quỳnh Hoa lần đầu lộ diện sau thời gian ""ở ẩn"" vì ồn ào, thần sắc ra sao?","Tường San,",2023-10-24T11:33:00,"Star, Sao Việt",https://kenh14.vn/bui-quynh-hoa-lan-dau-lo-dien-sau-thoi-gian-o-an-vi-on-ao-than-sac-ra-sao-20231024095317478.chn
20231018095730373,"Liên tiếp vướng lùm xùm sau khi đăng quang Miss Universe Vietnam, Bùi Quỳnh Hoa lọt top 10 bảng xếp hạng chủ đề nóng","Tường San,",2023-10-18T13:01:00,"Star, Sao Việt",https://kenh14.vn/lien-tiep-vuong-lum-xum-sau-khi-dang-quang-miss-universe-vietnam-bui-quynh-hoa-lot-top-10-bang-xep-hang-chu-de-nong-20231018095730373.chn
20231017100653753,"Rầm rộ clip Bùi Quỳnh Hoa lần đầu lộ diện sau liên hoàn drama cùng Miss Universe Vietnam, thái độ ra sao?","Liên Hoa,",2023-10-17T11:04:00,"Star, Sao Việt",https://kenh14.vn/ram-ro-clip-bui-quynh-hoa-lan-dau-lo-dien-sau-lien-hoan-drama-cung-miss-universe-vietnam-thai-do-ra-sao-20231017100653753.chn
20231027105842329,"Bùi Quỳnh Hoa vẫn thi Miss Universe mặc lùm xùm, vừa trở lại đã bị chỉ trích vì hành động gây bức xúc","Liên Hoa,",2023-10-28T00:05:00,"Star, Sao Việt",https://kenh14.vn/bui-quynh-hoa-van-thi-miss-universe-mac-lum-xum-vua-tro-lai-da-bi-chi-trich-vi-hanh-dong-gay-buc-xuc-20231027105842329.chn
20231027105842329,"Bùi Quỳnh Hoa vẫn thi Miss Universe mặc lùm xùm, vừa trở lại đã bị chỉ trích vì hành động gây bức xúc","Liên Hoa,",2023-10-28T00:05:00,"Star, Sao Việt",https://kenh14.vn/bui-quynh-hoa-van-thi-miss-universe-mac-lum-xum-vua-tro-lai-da-bi-chi-trich-vi-hanh-dong-gay-buc-xuc-20231027105842329.chn
20231030160528642,"Vì sao không phải Haaland, Messi mới là người xứng đáng nhất cho danh hiệu Quả bóng vàng 2023?","AB,",2023-10-30T16:05:46,"Sport, Bóng Đá",https://kenh14.vn/vi-sao-khong-phai-haaland-messi-moi-la-nguoi-xung-dang-nhat-cho-danh-hieu-qua-bong-vang-2023-20231030160528642.chn
20231030144738677,"Quả bóng vàng 2023: Sang Mỹ ''dưỡng già'', Messi vẫn làm lu mờ Haaland?","Hoài Dương,",2023-10-30T14:47:00,"Sport, Bóng Đá",https://kenh14.vn/qua-bong-vang-2023-sang-my-duong-gia-messi-van-lam-lu-mo-haaland-20231030144738677.chn
20231031111205764,"Bị gạt khỏi danh sách đề cử, Ronaldo đã làm gì trong lúc Messi nhận danh hiệu Quả bóng vàng lịch sử?","AB,",2023-10-31T11:12:29,"Sport, Bóng Đá",https://kenh14.vn/bi-gat-khoi-danh-sach-de-cu-ronaldo-da-lam-gi-trong-luc-messi-nhan-danh-hieu-qua-bong-vang-lich-su-20231031111205764.chn
20231103002556486,Lùm xùm vụ bữa ăn 800.000 đồng: Đề xuất cho thôi việc người quản lý bếp ăn,"MAI PHƯƠNG,",2023-11-03T00:26:19,Sport,https://kenh14.vn/lum-xum-vu-bua-an-800000-dong-de-xuat-cho-thoi-viec-nguoi-quan-ly-bep-an-20231103002556486.chn
20231027163632205,"Không đi tuần trăng mật, Thanh Hằng làm 1 việc khéo ""flex"" độ giàu có sau đám cưới với chồng nhạc trưởng","Hạ Anh,",2023-10-27T18:31:00,"Star, Sao Việt",https://kenh14.vn/khong-di-tuan-trang-mat-thanh-hang-lam-1-viec-kheo-flex-do-giau-co-sau-dam-cuoi-voi-chong-nhac-truong-20231027163632205.chn
20231026165628439,"Thanh Hằng xả kho ""vựa cẩu lương"" trong đám cưới: Cô dâu cười hết cỡ, ánh mắt của chú rể gây chú ý","Hạ Anh,",2023-10-26T19:31:00,"Star, Sao Việt",https://kenh14.vn/thanh-hang-xa-kho-vua-cau-luong-trong-dam-cuoi-co-dau-cuoi-het-co-anh-mat-cua-chu-re-gay-chu-y-20231026165628439.chn
20231025072031123,"Phỏng vấn nóng Thanh Hằng sau lễ cưới: ""Ông xã là 'đại gia ngầm', mọi thứ tôi scan còn kỹ hơn khán giả""","Đan Thư, Clip: Minh Quang,",2023-10-25T07:34:00,"Star, Star",https://kenh14.vn/phong-van-nong-thanh-hang-sau-le-cuoi-ong-xa-la-dai-gia-ngam-moi-thu-toi-scan-con-ky-hon-khan-gia-20231025072031123.chn
20231029121111061,"Hôn lễ của Thanh Hằng và chồng nhạc trưởng chứng minh sức hút khủng, lọt top chủ đề nóng tháng 10","Tường San,",2023-10-29T14:44:00,"Star, Sao Việt",https://kenh14.vn/hon-le-cua-thanh-hang-va-chong-nhac-truong-chung-minh-suc-hut-khung-lot-top-chu-de-nong-thang-10-20231029121111061.chn
20231029121111061,"Hôn lễ của Thanh Hằng và chồng nhạc trưởng chứng minh sức hút khủng, lọt top chủ đề nóng tháng 10","Tường San,",2023-10-29T14:44:00,"Star, Sao Việt",https://kenh14.vn/hon-le-cua-thanh-hang-va-chong-nhac-truong-chung-minh-suc-hut-khung-lot-top-chu-de-nong-thang-10-20231029121111061.chn
20231028153824189,"Hàng loạt hit của Noo Phước Thịnh đã hết hạn bản quyền, NS Đỗ Hiếu yêu cầu nam ca sĩ không được trình diễn nữa","Minh Khôi,",2023-10-28T15:55:00,"Musik, Việt Nam",https://kenh14.vn/hang-loat-hit-cua-noo-phuoc-thinh-da-het-han-ban-quyen-ns-do-hieu-yeu-cau-nam-ca-si-khong-duoc-trinh-dien-nua-20231028153824189.chn
20230726155440087,Phản ứng của khán giả khi Noo Phước Thịnh nói không thích  cover,"Thùy Trang,",2023-07-26T23:26:00,"Musik, Việt Nam",https://kenh14.vn/phan-ung-cua-khan-gia-khi-noo-phuoc-thinh-noi-khong-thich-cover-20230726155440087.chn
20230616123103378,"Noo Phước Thịnh: ""Đến giờ tôi vẫn không biết cách xài tiền""","Ngọc Thanh/ VTC News,",2023-06-16T14:00:00,"Musik, Việt Nam",https://kenh14.vn/noo-phuoc-thinh-den-gio-toi-van-khong-biet-cach-xai-tien-20230616123103378.chn
20231030080819989,"NS Đỗ Hiếu bất ngờ khen Đông Nhi ''sống đẹp"" hậu yêu cầu Noo Phước Thịnh dừng diễn loạt hit","An Nhi,",2023-10-30T08:30:00,"Musik, Việt Nam",https://kenh14.vn/ns-do-hieu-bat-ngo-khen-dong-nhi-song-dep-hau-yeu-cau-noo-phuoc-thinh-dung-dien-loat-hit-20231030080819989.chn
20231102185240488,"Ca sĩ Quốc Thiên: ""Tôi khủng hoảng nặng vì là quán quân mà hát mãi không nổi""","Trạch Dương,",2023-11-02T20:50:00,"Musik, Việt Nam",https://kenh14.vn/ca-si-quoc-thien-toi-khung-hoang-nang-vi-la-quan-quan-ma-hat-mai-khong-noi-20231102185240488.chn
20231102161318165,"Giữa lúc Lisa bị phong sát, BLACKPINK nộp đề cử Grammy cho nhạc game gây tranh cãi","Tuyết Hiền,",2023-11-02T16:17:00,"Musik, Châu Á",https://kenh14.vn/giua-luc-lisa-bi-phong-sat-blackpink-nop-de-cu-grammy-cho-nhac-game-gay-tranh-cai-20231102161318165.chn
20231102102336797,"Các thành viên BLACKPINK có động thái ''hóng biến"" khi Lisa dính nghi vấn bị ''phong sát"" ở Trung Quốc?","An Nhi,",2023-11-02T13:05:00,"Musik, Châu Á",https://kenh14.vn/cac-thanh-vien-blackpink-co-dong-thai-hong-bien-khi-lisa-dinh-nghi-van-bi-phong-sat-o-trung-quoc-20231102102336797.chn
20231102105307817,"Jung Kook ""thả xích"" teaser MV chủ đề: Concept gây tò mò nhưng phản ứng chưa bùng nổ","Tuyết Hiền,",2023-11-02T12:01:00,"Musik, Châu Á",https://kenh14.vn/jung-kook-tha-xich-teaser-mv-chu-de-concept-gay-to-mo-nhung-phan-ung-chua-bung-no-20231102105307817.chn
20231102091614064,"Quốc Thiên kể về kỉ niệm Sơn Tùng sáng tác ca khúc cho mình chỉ với giá 8 triệu đồng, sau đó lại ít sử dụng vì một lí do?","Minh Khôi | Photo: Viết Thanh,",2023-11-02T11:00:00,"Musik, Việt Nam",https://kenh14.vn/quoc-thien-ke-ve-ki-niem-son-tung-sang-tac-ca-khuc-cho-minh-chi-voi-gia-8-trieu-dong-sau-do-lai-it-su-dung-vi-mot-li-do-20231102091614064.chn
20231029075052839,"Hé lộ kết quả xét nghiệm ma túy của tài tử Ký Sinh Trùng, có cơ hội nào để lật ngược vụ án?","Minh Hồng,",2023-10-29T09:02:23,"Star, Star",https://kenh14.vn/he-lo-ket-qua-xet-nghiem-ma-tuy-cua-tai-tu-ky-sinh-trung-co-co-hoi-nao-de-lat-nguoc-vu-an-20231029075052839.chn
20231028174538081,"Tài tử Ký Sinh Trùng chính thức trình diện ở sở cảnh sát, cúi đầu xin lỗi khán giả vì bê bối ma túy","Minh Hồng,",2023-10-28T19:34:00,"Star, Star",https://kenh14.vn/tai-tu-ky-sinh-trung-chinh-thuc-trinh-dien-o-so-canh-sat-cui-dau-xin-loi-khan-gia-vi-be-boi-ma-tuy-20231028174538081.chn
20231027144510188,NÓNG: G-Dragon và tài tử Ký Sinh Trùng bị cấm xuất cảnh sau nghi vấn dùng chất cấm,"Đan Thư,",2023-10-27T15:08:54,"Star, Star",https://kenh14.vn/nong-g-dragon-va-tai-tu-ky-sinh-trung-bi-cam-xuat-canh-sau-nghi-van-dung-chat-cam-20231027144510188.chn
20231029075052839,"Hé lộ kết quả xét nghiệm ma túy của tài tử Ký Sinh Trùng, có cơ hội nào để lật ngược vụ án?","Minh Hồng,",2023-10-29T09:02:23,"Star, Star",https://kenh14.vn/he-lo-ket-qua-xet-nghiem-ma-tuy-cua-tai-tu-ky-sinh-trung-co-co-hoi-nao-de-lat-nguoc-vu-an-20231029075052839.chn
20231028211752352,"Vợ tài tử Ký Sinh Trùng suýt ngất khi hay tin ông xã ngoại tình và dùng ma túy, có 1 hành động quyết đoán sau bê bối","Dương Nam,",2023-10-29T00:01:00,"Star, Star",https://kenh14.vn/vo-tai-tu-ky-sinh-trung-suyt-ngat-khi-hay-tin-ong-xa-ngoai-tinh-va-dung-ma-tuy-co-1-hanh-dong-quyet-doan-sau-be-boi-20231028211752352.chn
20231101071208155,"Ngỡ ngàng với tin nhắn 5 chữ, người vợ sốc nặng họp cả gia đình trong đêm","Mộc Diệp,",2023-11-01T11:04:00,"Đời sống, Đời sống",https://kenh14.vn/ngo-ngang-voi-tin-nhan-5-chu-nguoi-vo-soc-nang-hop-ca-gia-dinh-trong-dem-20231101071208155.chn
20231026092245338,"Chú rể bật khóc trong đám cưới, lý do xuất phát từ mẹ đẻ","Minh Nhật,",2023-10-26T22:16:00,"Đời sống, Đời sống",https://kenh14.vn/chu-re-bat-khoc-trong-dam-cuoi-ly-do-xuat-phat-tu-me-de-20231026092245338.chn
20231024174659299,"Hot lại clip Huyền Baby ngày xưa: Son hồng cánh sen cũng không thể dìm nhan sắc, so với hiện tại thấy rõ khác biệt","S.A,",2023-10-24T20:00:00,"Đời sống, Đời sống",https://kenh14.vn/hot-lai-clip-huyen-baby-ngay-xua-son-hong-canh-sen-cung-khong-the-dim-nhan-sac-so-voi-hien-tai-thay-ro-khac-biet-20231024174659299.chn
20230829134223625,"Đang mang thai vẫn lên app hẹn hò ""thử nghiệm"", người phụ nữ gặp cái kết bất ngờ","Hiểu Mai,",2023-08-29T13:54:00,"Đời sống, Đời sống",https://kenh14.vn/dang-mang-thai-van-len-app-hen-ho-thu-nghiem-nguoi-phu-nu-gap-cai-ket-bat-ngo-20230829134223625.chn
20230724172616047,"Sự thật về câu chuyện ""Bị người yêu mới bỏ rơi vì mang thai, người yêu cũ xin quay lại chăm sóc cả con lẫn mẹ""","VV,",2023-07-24T19:35:00,"Đời sống, Đời sống",https://kenh14.vn/su-that-ve-cau-chuyen-bi-nguoi-yeu-moi-bo-roi-vi-mang-thai-nguoi-yeu-cu-xin-quay-lai-cham-soc-ca-con-lan-me-20230724172616047.chn
20230719082919119,"MC VTV xinh như Hoa hậu tiết lộ loạt thay đổi sau khi mang thai, vẫn giấu kín danh tính chồng tiến sĩ","SA,",2023-07-19T08:43:00,"Đời sống, Đời sống",https://kenh14.vn/mc-vtv-xinh-nhu-hoa-hau-tiet-lo-loat-thay-doi-sau-khi-mang-thai-van-giau-kin-danh-tinh-chong-tien-si-20230719082919119.chn
20231101082215766,"Bị công ty sa thải, nữ nhân viên ứng xử thế nào mà được mời quay lại làm việc, còn tăng 10% lương","Hoa Thu,",2023-11-01T08:52:24,"Đời sống, Đời sống",https://kenh14.vn/bi-cong-ty-sa-thai-nu-nhan-vien-ung-xu-the-nao-ma-duoc-moi-quay-lai-lam-viec-con-tang-10-luong-20231101082215766.chn
20231029214728393,Gen Z ngồi tại văn phòng livestream “bóc phốt” công ty sau 1 tháng đi làm,"Huyền Trang,",2023-10-30T08:00:00,"Đời sống, Đời sống",https://kenh14.vn/gen-z-ngoi-tai-van-phong-livestream-boc-phot-cong-ty-sau-1-thang-di-lam-20231029214728393.chn
20231023120047962,TGĐ công ty phân phối BĐS: Gây dựng hệ sinh thái khởi nghiệp độc đáo tại thành phố mới phía Đông,"Quang Vũ,",2023-10-23T13:30:00,"Đời sống, Đời sống",https://kenh14.vn/tgd-cong-ty-phan-phoi-bds-gay-dung-he-sinh-thai-khoi-nghiep-doc-dao-tai-thanh-pho-moi-phia-dong-20231023120047962.chn
20231004191055092,"Giúp chồng có thêm 23 công ty, nữ đại gia vẫn dậy từ 4h30 sáng để nấu ăn và quán xuyến việc nhà","S.A,",2023-10-05T07:09:00,"Đời sống, Đời sống",https://kenh14.vn/giup-chong-co-them-23-cong-ty-nu-dai-gia-van-day-tu-4h30-sang-de-nau-an-va-quan-xuyen-viec-nha-20231004191055092.chn
20231003120614649,Người đàn ông đuổi đánh ghen bị xe chở rác cán tử vong,"Tr.Đức,",2023-10-03T12:15:00,"Xã hội, Xã Hội",https://kenh14.vn/nguoi-dan-ong-duoi-danh-ghen-bi-xe-cho-rac-can-tu-vong-20231003120614649.chn
20230701114640227,"Xác minh clip con dâu kéo cả nhà đi đánh ghen, bố chồng leo lên nắp capo","Thuỷ Tiên,",2023-07-01T12:22:00,"Xã hội, Xã Hội",https://kenh14.vn/xac-minh-clip-con-dau-keo-ca-nha-di-danh-ghen-bo-chong-leo-len-nap-capo-20230701114640227.chn
20231031163648575,Hai người nước ngoài dàn cảnh đổi USD rồi giật tiền bỏ chạy,"Nguyễn Quang,",2023-10-31T19:10:00,"Xã hội, Xã Hội",https://kenh14.vn/hai-nguoi-nuoc-ngoai-dan-canh-doi-usd-roi-giat-tien-bo-chay-20231031163648575.chn
20230530115903676,Diện mạo khi đóng phim 15 năm trước của Noo Phước Thịnh bất ngờ gây sốt trở lại,"Liên Hoa,",2023-05-30T20:08:00,"Star, Sao Việt",https://kenh14.vn/dien-mao-khi-dong-phim-15-nam-truoc-cua-noo-phuoc-thinh-bat-ngo-gay-sot-tro-lai-20230530115903676.chn
20230521074724761,Phía Noo Phước Thịnh lên tiếng làm rõ thông tin kêu gọi ủng hộ từ thiện,"Tường San,",2023-05-21T17:05:00,"Star, Sao Việt",https://kenh14.vn/phia-noo-phuoc-thinh-len-tieng-lam-ro-thong-tin-keu-goi-ung-ho-tu-thien-20230521074724761.chn
20230926154504657,Ca sĩ Noo Phước Thịnh xin lỗi sau bình luận khiếm nhã,"Trạch Dương,",2023-09-26T17:32:00,"Star, Star",https://kenh14.vn/ca-si-noo-phuoc-thinh-xin-loi-sau-binh-luan-khiem-nha-20230926154504657.chn
20230926071153088,"Bị netizen kém duyên mỉa mai chuyện giới tính, Noo Phước Thịnh ""xù lông"" đáp trả","Liên Hoa,",2023-09-26T09:03:00,"Star, Sao Việt",https://kenh14.vn/bi-netizen-kem-duyen-mia-mai-chuyen-gioi-tinh-noo-phuoc-thinh-xu-long-dap-tra-20230926071153088.chn
20231031214422843,"Dàn sao lên đồ đại náo Halloween: Kylie - Kendall quyến rũ nghẹt thở, Paris Hilton hóa trang thành cô bạn Britney Spears","Minh Hồng,",2023-11-01T00:06:00,"Star, Star",https://kenh14.vn/dan-sao-len-do-dai-nao-halloween-kylie-kendall-quyen-ru-nghet-tho-paris-hilton-hoa-trang-thanh-co-ban-britney-spears-20231031214422843.chn
20231031214342875,"Rộ tin Đậu Kiêu ly hôn ái nữ trùm sòng bạc Ma Cao sau 6 tháng, mẹ vợ tức đến mức đòi lại biệt thự từ con rể?","Xuân Minh,",2023-11-01T00:04:00,"Star, Star",https://kenh14.vn/ro-tin-dau-kieu-ly-hon-ai-nu-trum-song-bac-ma-cao-sau-6-thang-me-vo-tuc-den-muc-doi-lai-biet-thu-tu-con-re-20231031214342875.chn
20231031213303935,"Hậu dính tin kết hôn với Son Heung Min, ""nữ thần sắc đẹp"" Moon Ga Young quyết định công khai luôn ảnh hẹn hò Cha Eun Woo?","Dương Nam,",2023-11-01T00:02:00,"Star, Star",https://kenh14.vn/hau-dinh-tin-ket-hon-voi-son-heung-min-nu-than-sac-dep-moon-ga-young-quyet-dinh-cong-khai-luon-anh-hen-ho-cha-eun-woo-20231031213303935.chn
20231031213603742,"Sao Thái rộn ràng đón Halloween: Baifern - Mai Davika độc đáo nhưng 2 cặp đôi Mark-Kimmy, Nadech-Yaya mới là tâm điểm","Xuân Minh,",2023-10-31T23:03:00,"Star, Star",https://kenh14.vn/sao-thai-ron-rang-don-halloween-baifern-mai-davika-doc-dao-nhung-2-cap-doi-mark-kimmy-nadech-yaya-moi-la-tam-diem-20231031213603742.chn
20231031163329839,Nàng dâu mới Thanh Hằng lộ diện sau đám cưới với biểu cảm gây chú ý,"Thế Huân,",2023-10-31T20:41:00,"Star, Sao Việt",https://kenh14.vn/nang-dau-moi-thanh-hang-lo-dien-sau-dam-cuoi-voi-bieu-cam-gay-chu-y-20231031163329839.chn
20230602222016214,"Trường hợp bắt buộc phải làm căn cước công dân gắn chip trong năm 2023, nếu không sẽ bị xử phạt!","Huỳnh Duy,",2023-06-02T22:37:00,Tek-life,https://kenh14.vn/truong-hop-bat-buoc-phai-lam-can-cuoc-cong-dan-gan-chip-trong-nam-2023-neu-khong-se-bi-xu-phat-20230602222016214.chn
20230602194300265,"Mô hình cho thấy thiết kế hoàn chỉnh của bộ 4 iPhone 15, ngoại hình đã sang nay lại càng xịn!","Huỳnh Duy,",2023-06-02T19:54:00,2-Mall,https://kenh14.vn/mo-hinh-cho-thay-thiet-ke-hoan-chinh-cua-bo-4-iphone-15-ngoai-hinh-da-sang-nay-lai-cang-xin-20230602194300265.chn
20230602185424609,"Nếu iPhone 15 Pro Max không có những thay đổi này, hãy tiết kiệm tiền bằng cách tiếp tục mua iPhone 14 Pro Max","Mạnh Kiên,",2023-06-02T18:54:25,Tek-life,https://kenh14.vn/neu-iphone-15-pro-max-khong-co-nhung-thay-doi-nay-hay-tiet-kiem-tien-bang-cach-tiep-tuc-mua-iphone-14-pro-max-20230602185424609.chn
20230601170507848,"iPhone 15 tuyệt đẹp trong loạt màu sắc mới, lột xác ấn tượng với phiên bản đỏ rượu vang?","Huỳnh Duy,",2023-06-01T20:15:00,Tek-life,https://kenh14.vn/iphone-15-tuyet-dep-trong-loat-mau-sac-moi-lot-xac-an-tuong-voi-phien-ban-do-ruou-vang-20230601170507848.chn
20231102213411162,"Từ năm 2023, chủ phương tiện chưa đổi giấy phép lái xe giấy sang thẻ PET có bị phạt không?","Trọng Trần,",2023-11-02T21:34:33,Tek-life,https://kenh14.vn/tu-nam-2023-chu-phuong-tien-chua-doi-giay-phep-lai-xe-giay-sang-the-pet-co-bi-phat-khong-20231102213411162.chn
20231102160056279,"Đặt hàng 4 chiếc iPhone 15 Pro Max, chàng trai sốc nặng khi nhận đến 60 chiếc iPhone 15 Pro Max 1TB","Thắng Nguyễn,",2023-11-02T16:01:18,Tek-life,https://kenh14.vn/dat-hang-4-chiec-iphone-15-pro-max-chang-trai-soc-nang-khi-nhan-den-60-chiec-iphone-15-pro-max-1tb-20231102160056279.chn
20231103091506634,"Từ hôm nay, dịch vụ rao bán tài khoản ChatGPT trên mạng tại Việt Nam chính thức 'hết thời' bởi một động thái từ OpenAI","Anh Việt,",2023-11-03T09:15:00,Tek-life,https://kenh14.vn/tu-hom-nay-dich-vu-rao-ban-tai-khoan-chatgpt-tren-mang-tai-viet-nam-chinh-thuc-het-thoi-boi-mot-dong-thai-tu-openai-20231103091506634.chn
20231102214939484,Đánh giá JBL Wave Beam: Sự lựa chọn “ổn áp” cho trải nghiệm âm thanh không dây!,"Huỳnh Duy,",2023-11-02T21:50:01,Tek-life,https://kenh14.vn/danh-gia-jbl-wave-beam-su-lua-chon-on-ap-cho-trai-nghiem-am-thanh-khong-day-20231102214939484.chn
20231102184718037,"Chuyển khoản nhầm hơn 200 triệu, đối phương nhất quyết không trả, ngân hàng từ chối giải quyết: 4 ngày sau lấy lại được tiền nhờ biết cách cầu cứu ""đúng người""","Bạch Linh,",2023-11-02T18:47:40,Tek-life,https://kenh14.vn/chuyen-khoan-nham-hon-200-trieu-doi-phuong-nhat-quyet-khong-tra-ngan-hang-tu-choi-giai-quyet-4-ngay-sau-lay-lai-duoc-tien-nho-biet-cach-cau-cuu-dung-nguoi-20231102184718037.chn
20231102163104546,"Bị cảnh sát giả mạo ""tẩy não"", người phụ nữ suýt bị lừa chuyển khoản 5 tỷ đồng: Cảnh sát thật ập tới kịp thời, thành công ngăn chặn vụ lừa đảo siêu tinh vi","Ánh Lê,",2023-11-02T16:31:26,Tek-life,https://kenh14.vn/bi-canh-sat-gia-mao-tay-nao-nguoi-phu-nu-suyt-bi-lua-chuyen-khoan-5-ty-dong-canh-sat-that-ap-toi-kip-thoi-thanh-cong-ngan-chan-vu-lua-dao-sieu-tinh-vi-20231102163104546.chn
20221014223656121,Ngày đầu mở bán iPhone 14: Người dùng Việt chi hàng trăm tỷ đồng để mua iPhone mới,"THẾ DUYỆT - ẢNH: TUẤN LÊ,",2022-10-14T22:43:08,Tek-life,https://kenh14.vn/ngay-dau-mo-ban-iphone-14-nguoi-dung-viet-chi-hang-tram-ty-dong-de-mua-iphone-moi-20221014223656121.chn
20221014214701204,"iPhone 14 “ế hàng” trong ngày đầu mở bán tại Việt Nam, lý do là gì?","Nguyễn Lộc,",2022-10-14T22:38:00,Tek-life,https://kenh14.vn/iphone-14-e-hang-trong-ngay-dau-mo-ban-tai-viet-nam-ly-do-la-gi-20221014214701204.chn
20221014143137006,"Khách Việt xếp hàng từ giữa khuya để nhận iPhone 14 trong ngày mở bán đầu tiên, bản Pro Max được ưa chuộng","Huỳnh Duy,",2022-10-14T14:33:00,Tek-life,https://kenh14.vn/khach-viet-xep-hang-tu-giua-khuya-de-nhan-iphone-14-trong-ngay-mo-ban-dau-tien-ban-pro-max-duoc-ua-chuong-20221014143137006.chn
20221014223656121,Ngày đầu mở bán iPhone 14: Người dùng Việt chi hàng trăm tỷ đồng để mua iPhone mới,"THẾ DUYỆT - ẢNH: TUẤN LÊ,",2022-10-14T22:43:08,Tek-life,https://kenh14.vn/ngay-dau-mo-ban-iphone-14-nguoi-dung-viet-chi-hang-tram-ty-dong-de-mua-iphone-moi-20221014223656121.chn
20221014214701204,"iPhone 14 “ế hàng” trong ngày đầu mở bán tại Việt Nam, lý do là gì?","Nguyễn Lộc,",2022-10-14T22:38:00,Tek-life,https://kenh14.vn/iphone-14-e-hang-trong-ngay-dau-mo-ban-tai-viet-nam-ly-do-la-gi-20221014214701204.chn
20221014143137006,"Khách Việt xếp hàng từ giữa khuya để nhận iPhone 14 trong ngày mở bán đầu tiên, bản Pro Max được ưa chuộng","Huỳnh Duy,",2022-10-14T14:33:00,Tek-life,https://kenh14.vn/khach-viet-xep-hang-tu-giua-khuya-de-nhan-iphone-14-trong-ngay-mo-ban-dau-tien-ban-pro-max-duoc-ua-chuong-20221014143137006.chn
20221015150449511,"Xuất hiện công cụ ""mở đường"" cho tin tặc tấn công người dùng iPhone","Huỳnh Duy,",2022-10-15T17:00:00,Tek-life,https://kenh14.vn/xuat-hien-cong-cu-mo-duong-cho-tin-tac-tan-cong-nguoi-dung-iphone-20221015150449511.chn
20231103111924911,"Nhiều người dùng Internet ""sập bẫy"" chiêu lừa đảo mua YouTube Premium với giá 9K","Sơn Trần,",2023-11-03T11:19:25,Tek-life,https://kenh14.vn/nhieu-nguoi-dung-internet-sap-bay-chieu-lua-dao-mua-youtube-premium-voi-gia-9k-20231103111924911.chn
20230625225109048,Đã có CCCD gắn chip mà vẫn còn giữ CMND: Lưu ý từ Bộ Công An mà người dân cần biết!,"Huỳnh Duy,",2023-06-25T22:51:09,Tek-life,https://kenh14.vn/da-co-cccd-gan-chip-ma-van-con-giu-cmnd-luu-y-tu-bo-cong-an-ma-nguoi-dan-can-biet-20230625225109048.chn
